Name,Product Type,Quantity Sold,Date Sold,Product Price (SGD)
Basil,Herb,19,2/7/2024,2.5
Chye Sim,Leafy Green,75,3/7/2024,3.5
Mizuna,Leafy Green,19,3/7/2024,3.8
Ruby Red Lettuce,Leafy Green,37,4/7/2024,4.0
Chye Sim,Leafy Green,74,5/7/2024,3.5
Green Emerald Lettuce,Leafy Green,45,5/7/2024,4.0
Mizuna,Leafy Green,13,5/7/2024,3.8
Green Emerald Lettuce,Leafy Green,29,7/7/2024,4.0
Ruby Red Lettuce,Leafy Green,36,7/7/2024,4.0
Mint,Herb,11,7/7/2024,2.5
Basil,Herb,21,7/7/2024,2.5
Chye Sim,Leafy Green,73,8/7/2024,3.5
Mizuna,Leafy Green,17,8/7/2024,3.8
Green Emerald Lettuce,Leafy Green,40,10/7/2024,4.0
Basil,Herb,20,10/7/2024,2.5
Mizuna,Leafy Green,11,10/7/2024,3.8
Ruby Red Lettuce,Leafy Green,29,11/7/2024,4.0
Mint,Herb,11,11/7/2024,2.5
Chye Sim,Leafy Green,52,12/7/2024,3.5
Basil,Herb,21,14/7/2024,2.5
Green Emerald Lettuce,Leafy Green,36,14/7/2024,4.0
Chye Sim,Leafy Green,59,14/7/2024,3.5
Mizuna,Leafy Green,16,15/7/2024,3.8
Ruby Red Lettuce,Leafy Green,39,15/7/2024,4.0
Ruby Red Lettuce,Leafy Green,33,16/7/2024,4.0
Mint,Herb,15,16/7/2024,2.5
Mizuna,Leafy Green,21,16/7/2024,3.8
Chye Sim,Leafy Green,47,17/7/2024,3.5
Green Emerald Lettuce,Leafy Green,41,17/7/2024,4.0
Ruby Red Lettuce,Leafy Green,35,18/7/2024,4.0
Chye Sim,Leafy Green,57,18/7/2024,3.5
Green Emerald Lettuce,Leafy Green,41,19/7/2024,4.0
Mizuna,Leafy Green,13,19/7/2024,3.8
Mint,Herb,11,20/7/2024,2.5
Basil,Herb,20,20/7/2024,2.5
Green Emerald Lettuce,Leafy Green,42,20/7/2024,4.0
Mizuna,Leafy Green,13,21/7/2024,3.8
Ruby Red Lettuce,Leafy Green,29,21/7/2024,4.0
Chye Sim,Leafy Green,47,21/7/2024,3.5
Mizuna,Leafy Green,17,23/7/2024,3.8
Ruby Red Lettuce,Leafy Green,29,23/7/2024,4.0
Basil,Herb,20,23/7/2024,2.5
Green Emerald Lettuce,Leafy Green,41,23/7/2024,4.0
Chye Sim,Leafy Green,65,23/7/2024,3.5
Mint,Herb,11,23/7/2024,2.5
Chye Sim,Leafy Green,57,24/7/2024,3.5
Ruby Red Lettuce,Leafy Green,47,24/7/2024,4.0
Green Emerald Lettuce,Leafy Green,44,25/7/2024,4.0
Mizuna,Leafy Green,12,25/7/2024,3.8
Mint,Herb,13,26/7/2024,2.5
Green Emerald Lettuce,Leafy Green,32,26/7/2024,4.0
Basil,Herb,17,26/7/2024,2.5
Mizuna,Leafy Green,15,27/7/2024,3.8
Chye Sim,Leafy Green,64,27/7/2024,3.5
Ruby Red Lettuce,Leafy Green,34,27/7/2024,4.0
Ruby Red Lettuce,Leafy Green,39,28/7/2024,4.0
Green Emerald Lettuce,Leafy Green,40,29/7/2024,4.0
Mizuna,Leafy Green,17,29/7/2024,3.8
Chye Sim,Leafy Green,66,29/7/2024,3.5
Mizuna,Leafy Green,15,30/7/2024,3.8
Basil,Herb,20,30/7/2024,2.5
Ruby Red Lettuce,Leafy Green,26,30/7/2024,4.0
Green Emerald Lettuce,Leafy Green,49,30/7/2024,4.0
Chye Sim,Leafy Green,87,30/7/2024,3.5
Mint,Herb,13,31/7/2024,2.5
Green Emerald Lettuce,Leafy Green,35,1/8/2024,4.0
Mizuna,Leafy Green,15,1/8/2024,3.8
Basil,Herb,22,2/8/2024,2.5
Chye Sim,Leafy Green,73,2/8/2024,3.5
Ruby Red Lettuce,Leafy Green,29,2/8/2024,4.0
Chye Sim,Leafy Green,53,4/8/2024,3.5
Mint,Herb,14,4/8/2024,2.5
Green Emerald Lettuce,Leafy Green,37,5/8/2024,4.0
Mizuna,Leafy Green,20,6/8/2024,3.8
Mint,Herb,13,6/8/2024,2.5
Basil,Herb,22,6/8/2024,2.5
Ruby Red Lettuce,Leafy Green,28,6/8/2024,4.0
Green Emerald Lettuce,Leafy Green,37,8/8/2024,4.0
Mizuna,Leafy Green,16,8/8/2024,3.8
Ruby Red Lettuce,Leafy Green,33,8/8/2024,4.0
Chye Sim,Leafy Green,57,9/8/2024,3.5
Ruby Red Lettuce,Leafy Green,36,10/8/2024,4.0
Mint,Herb,6,10/8/2024,2.5
Chye Sim,Leafy Green,67,11/8/2024,3.5
Mizuna,Leafy Green,16,12/8/2024,3.8
Green Emerald Lettuce,Leafy Green,33,12/8/2024,4.0
Basil,Herb,9,12/8/2024,2.5
Chye Sim,Leafy Green,65,13/8/2024,3.5
Basil,Herb,10,13/8/2024,2.5
Ruby Red Lettuce,Leafy Green,23,14/8/2024,4.0
Mizuna,Leafy Green,19,14/8/2024,3.8
Green Emerald Lettuce,Leafy Green,44,15/8/2024,4.0
Mint,Herb,9,16/8/2024,2.5
Mizuna,Leafy Green,20,16/8/2024,3.8
Green Emerald Lettuce,Leafy Green,38,16/8/2024,4.0
Ruby Red Lettuce,Leafy Green,30,16/8/2024,4.0
Chye Sim,Leafy Green,55,16/8/2024,3.5
Basil,Herb,19,17/8/2024,2.5
Mizuna,Leafy Green,19,18/8/2024,3.8
Ruby Red Lettuce,Leafy Green,30,18/8/2024,4.0
Green Emerald Lettuce,Leafy Green,29,18/8/2024,4.0
Chye Sim,Leafy Green,57,18/8/2024,3.5
Mint,Herb,13,19/8/2024,2.5
Green Emerald Lettuce,Leafy Green,31,20/8/2024,4.0
Ruby Red Lettuce,Leafy Green,29,20/8/2024,4.0
Basil,Herb,17,21/8/2024,2.5
Mizuna,Leafy Green,19,21/8/2024,3.8
Chye Sim,Leafy Green,61,21/8/2024,3.5
Ruby Red Lettuce,Leafy Green,32,22/8/2024,4.0
Chye Sim,Leafy Green,62,22/8/2024,3.5
Green Emerald Lettuce,Leafy Green,36,23/8/2024,4.0
Mint,Herb,7,23/8/2024,2.5
Mizuna,Leafy Green,16,23/8/2024,3.8
Mizuna,Leafy Green,14,24/8/2024,3.8
Ruby Red Lettuce,Leafy Green,34,25/8/2024,4.0
Green Emerald Lettuce,Leafy Green,45,25/8/2024,4.0
Chye Sim,Leafy Green,42,25/8/2024,3.5
Ruby Red Lettuce,Leafy Green,34,26/8/2024,4.0
Basil,Herb,17,26/8/2024,2.5
Mint,Herb,13,27/8/2024,2.5
Mizuna,Leafy Green,16,27/8/2024,3.8
Green Emerald Lettuce,Leafy Green,37,27/8/2024,4.0
Chye Sim,Leafy Green,66,27/8/2024,3.5
Green Emerald Lettuce,Leafy Green,28,28/8/2024,4.0
Ruby Red Lettuce,Leafy Green,23,28/8/2024,4.0
Mizuna,Leafy Green,16,29/8/2024,3.8
Chye Sim,Leafy Green,72,29/8/2024,3.5
Mint,Herb,11,30/8/2024,2.5
Green Emerald Lettuce,Leafy Green,44,31/8/2024,4.0
Basil,Herb,20,31/8/2024,2.5
Ruby Red Lettuce,Leafy Green,31,31/8/2024,4.0
Chye Sim,Leafy Green,52,31/8/2024,3.5
Mizuna,Leafy Green,14,31/8/2024,3.8
Basil,Herb,17,1/9/2024,2.5
Green Emerald Lettuce,Leafy Green,26,2/9/2024,4.0
Mizuna,Leafy Green,19,2/9/2024,3.8
Mint,Herb,9,3/9/2024,2.5
Chye Sim,Leafy Green,82,3/9/2024,3.5
Ruby Red Lettuce,Leafy Green,20,3/9/2024,4.0
Ruby Red Lettuce,Leafy Green,17,4/9/2024,4.0
Green Emerald Lettuce,Leafy Green,31,5/9/2024,4.0
Mizuna,Leafy Green,17,6/9/2024,3.8
Chye Sim,Leafy Green,72,6/9/2024,3.5
Mizuna,Leafy Green,14,7/9/2024,3.8
Mint,Herb,10,7/9/2024,2.5
Basil,Herb,16,7/9/2024,2.5
Green Emerald Lettuce,Leafy Green,36,7/9/2024,4.0
Ruby Red Lettuce,Leafy Green,28,7/9/2024,4.0
Mint,Herb,7,9/9/2024,2.5
Chye Sim,Leafy Green,50,9/9/2024,3.5
Basil,Herb,12,11/9/2024,2.5
Green Emerald Lettuce,Leafy Green,30,11/9/2024,4.0
Ruby Red Lettuce,Leafy Green,23,11/9/2024,4.0
Chye Sim,Leafy Green,56,11/9/2024,3.5
Mizuna,Leafy Green,12,12/9/2024,3.8
Chye Sim,Leafy Green,59,13/9/2024,3.5
Mint,Herb,12,14/9/2024,2.5
Basil,Herb,19,15/9/2024,2.5
Ruby Red Lettuce,Leafy Green,17,15/9/2024,4.0
Mizuna,Leafy Green,18,15/9/2024,3.8
Green Emerald Lettuce,Leafy Green,25,15/9/2024,4.0
Mizuna,Leafy Green,23,16/9/2024,3.8
Ruby Red Lettuce,Leafy Green,27,16/9/2024,4.0
Chye Sim,Leafy Green,75,16/9/2024,3.5
Mint,Herb,8,17/9/2024,2.5
Green Emerald Lettuce,Leafy Green,32,18/9/2024,4.0
Mizuna,Leafy Green,19,19/9/2024,3.8
Basil,Herb,19,20/9/2024,2.5
Chye Sim,Leafy Green,41,20/9/2024,3.5
Ruby Red Lettuce,Leafy Green,32,20/9/2024,4.0
Green Emerald Lettuce,Leafy Green,23,20/9/2024,4.0
Chye Sim,Leafy Green,43,21/9/2024,3.5
Ruby Red Lettuce,Leafy Green,25,21/9/2024,4.0
Mizuna,Leafy Green,16,21/9/2024,3.8
Mint,Herb,9,21/9/2024,2.5
Basil,Herb,15,21/9/2024,2.5
Green Emerald Lettuce,Leafy Green,30,21/9/2024,4.0
Ruby Red Lettuce,Leafy Green,23,23/9/2024,4.0
Mizuna,Leafy Green,18,23/9/2024,3.8
Green Emerald Lettuce,Leafy Green,42,23/9/2024,4.0
Chye Sim,Leafy Green,52,23/9/2024,3.5
Mint,Herb,7,25/9/2024,2.5
Basil,Herb,17,25/9/2024,2.5
Mizuna,Leafy Green,18,25/9/2024,3.8
Chye Sim,Leafy Green,59,25/9/2024,3.5
Ruby Red Lettuce,Leafy Green,26,26/9/2024,4.0
Green Emerald Lettuce,Leafy Green,25,26/9/2024,4.0
Green Emerald Lettuce,Leafy Green,31,27/9/2024,4.0
Mizuna,Leafy Green,17,27/9/2024,3.8
Mint,Herb,10,28/9/2024,2.5
Chye Sim,Leafy Green,63,28/9/2024,3.5
Ruby Red Lettuce,Leafy Green,26,28/9/2024,4.0
Mizuna,Leafy Green,20,29/9/2024,3.8
Ruby Red Lettuce,Leafy Green,23,29/9/2024,4.0
Green Emerald Lettuce,Leafy Green,32,29/9/2024,4.0
Basil,Herb,15,29/9/2024,2.5
Chye Sim,Leafy Green,69,30/9/2024,3.5
Green Emerald Lettuce,Leafy Green,39,2/10/2024,4.0
Mizuna,Leafy Green,17,2/10/2024,3.8
Mint,Herb,9,3/10/2024,2.5
Ruby Red Lettuce,Leafy Green,24,3/10/2024,4.0
Chye Sim,Leafy Green,47,3/10/2024,3.5
Basil,Herb,9,4/10/2024,2.5
Basil,Herb,5,5/10/2024,2.5
Mizuna,Leafy Green,10,5/10/2024,3.8
Ruby Red Lettuce,Leafy Green,15,5/10/2024,4.0
Green Emerald Lettuce,Leafy Green,13,5/10/2024,4.0
Chye Sim,Leafy Green,27,6/10/2024,3.5
Mint,Herb,5,8/10/2024,2.5
Chye Sim,Leafy Green,24,8/10/2024,3.5
Ruby Red Lettuce,Leafy Green,12,9/10/2024,4.0
Green Emerald Lettuce,Leafy Green,22,9/10/2024,4.0
Mizuna,Leafy Green,11,9/10/2024,3.8
Chye Sim,Leafy Green,37,10/10/2024,3.5
Basil,Herb,10,10/10/2024,2.5
Ruby Red Lettuce,Leafy Green,25,10/10/2024,4.0
Mint,Herb,10,10/10/2024,2.5
Green Emerald Lettuce,Leafy Green,38,10/10/2024,4.0
Mizuna,Leafy Green,19,12/10/2024,3.8
Mint,Herb,7,13/10/2024,2.5
Mizuna,Leafy Green,21,13/10/2024,3.8
Green Emerald Lettuce,Leafy Green,29,13/10/2024,4.0
Chye Sim,Leafy Green,56,13/10/2024,3.5
Ruby Red Lettuce,Leafy Green,22,15/10/2024,4.0
Ruby Red Lettuce,Leafy Green,20,16/10/2024,4.0
Basil,Herb,11,16/10/2024,2.5
Mizuna,Leafy Green,19,17/10/2024,3.8
Chye Sim,Leafy Green,49,17/10/2024,3.5
Green Emerald Lettuce,Leafy Green,36,17/10/2024,4.0
Basil,Herb,17,18/10/2024,2.5
Mizuna,Leafy Green,24,19/10/2024,3.8
Chye Sim,Leafy Green,52,19/10/2024,3.5
Green Emerald Lettuce,Leafy Green,29,19/10/2024,4.0
Ruby Red Lettuce,Leafy Green,20,19/10/2024,4.0
Mint,Herb,12,19/10/2024,2.5
Green Emerald Lettuce,Leafy Green,38,20/10/2024,4.0
Mizuna,Leafy Green,15,20/10/2024,3.8
Basil,Herb,15,21/10/2024,2.5
Ruby Red Lettuce,Leafy Green,19,21/10/2024,4.0
Mint,Herb,10,21/10/2024,2.5
Chye Sim,Leafy Green,40,21/10/2024,3.5
Ruby Red Lettuce,Leafy Green,16,22/10/2024,4.0
Green Emerald Lettuce,Leafy Green,27,22/10/2024,4.0
Chye Sim,Leafy Green,55,23/10/2024,3.5
Mizuna,Leafy Green,21,23/10/2024,3.8
Ruby Red Lettuce,Leafy Green,19,24/10/2024,4.0
Green Emerald Lettuce,Leafy Green,25,24/10/2024,4.0
Chye Sim,Leafy Green,59,25/10/2024,3.5
Mizuna,Leafy Green,25,25/10/2024,3.8
Mizuna,Leafy Green,22,26/10/2024,3.8
Green Emerald Lettuce,Leafy Green,37,26/10/2024,4.0
Chye Sim,Leafy Green,56,27/10/2024,3.5
Ruby Red Lettuce,Leafy Green,25,27/10/2024,4.0
Basil,Herb,11,27/10/2024,2.5
Mint,Herb,11,28/10/2024,2.5
Chye Sim,Leafy Green,42,28/10/2024,3.5
Green Emerald Lettuce,Leafy Green,34,29/10/2024,4.0
Mizuna,Leafy Green,18,29/10/2024,3.8
Ruby Red Lettuce,Leafy Green,20,29/10/2024,4.0
Basil,Herb,11,30/10/2024,2.5
Ruby Red Lettuce,Leafy Green,27,30/10/2024,4.0
Chye Sim,Leafy Green,50,30/10/2024,3.5
Green Emerald Lettuce,Leafy Green,35,30/10/2024,4.0
Mizuna,Leafy Green,17,30/10/2024,3.8
Mint,Herb,9,31/10/2024,2.5
Mint,Herb,11,1/11/2024,2.5
Mizuna,Leafy Green,21,1/11/2024,3.8
Chye Sim,Leafy Green,40,1/11/2024,3.5
Basil,Herb,14,1/11/2024,2.5
Green Emerald Lettuce,Leafy Green,36,2/11/2024,4.0
Ruby Red Lettuce,Leafy Green,24,2/11/2024,4.0
Mizuna,Leafy Green,22,4/11/2024,3.8
Chye Sim,Leafy Green,37,5/11/2024,3.5
Green Emerald Lettuce,Leafy Green,31,6/11/2024,4.0
Ruby Red Lettuce,Leafy Green,24,6/11/2024,4.0
Green Emerald Lettuce,Leafy Green,33,7/11/2024,4.0
Ruby Red Lettuce,Leafy Green,26,7/11/2024,4.0
Chye Sim,Leafy Green,41,7/11/2024,3.5
Mint,Herb,9,8/11/2024,2.5
Basil,Herb,13,8/11/2024,2.5
Mizuna,Leafy Green,13,9/11/2024,3.8
Mint,Herb,11,9/11/2024,2.5
Mizuna,Leafy Green,20,10/11/2024,3.8
Green Emerald Lettuce,Leafy Green,48,10/11/2024,4.0
Chye Sim,Leafy Green,46,11/11/2024,3.5
Basil,Herb,13,12/11/2024,2.5
Ruby Red Lettuce,Leafy Green,24,12/11/2024,4.0
Basil,Herb,13,13/11/2024,2.5
Ruby Red Lettuce,Leafy Green,24,13/11/2024,4.0
Chye Sim,Leafy Green,58,14/11/2024,3.5
Mizuna,Leafy Green,24,14/11/2024,3.8
Mint,Herb,7,15/11/2024,2.5
Green Emerald Lettuce,Leafy Green,49,15/11/2024,4.0
Mizuna,Leafy Green,24,16/11/2024,3.8
Ruby Red Lettuce,Leafy Green,24,16/11/2024,4.0
Green Emerald Lettuce,Leafy Green,41,16/11/2024,4.0
Basil,Herb,11,17/11/2024,2.5
Chye Sim,Leafy Green,33,18/11/2024,3.5
Green Emerald Lettuce,Leafy Green,16,19/11/2024,4.0
Mint,Herb,4,19/11/2024,2.5
Mizuna,Leafy Green,13,19/11/2024,3.8
Chye Sim,Leafy Green,35,20/11/2024,3.5
Ruby Red Lettuce,Leafy Green,22,20/11/2024,4.0
Chye Sim,Leafy Green,44,21/11/2024,3.5
Green Emerald Lettuce,Leafy Green,42,21/11/2024,4.0
Mint,Herb,7,21/11/2024,2.5
Basil,Herb,16,22/11/2024,2.5
Ruby Red Lettuce,Leafy Green,49,22/11/2024,4.0
Mizuna,Leafy Green,33,22/11/2024,3.8
Ruby Red Lettuce,Leafy Green,29,23/11/2024,4.0
Mizuna,Leafy Green,14,24/11/2024,3.8
Green Emerald Lettuce,Leafy Green,33,24/11/2024,4.0
Chye Sim,Leafy Green,28,24/11/2024,3.5
Mizuna,Leafy Green,8,25/11/2024,3.8
Green Emerald Lettuce,Leafy Green,22,25/11/2024,4.0
Ruby Red Lettuce,Leafy Green,17,25/11/2024,4.0
Chye Sim,Leafy Green,25,25/11/2024,3.5
Basil,Herb,13,27/11/2024,2.5
Ruby Red Lettuce,Leafy Green,21,27/11/2024,4.0
Mint,Herb,7,27/11/2024,2.5
Green Emerald Lettuce,Leafy Green,30,27/11/2024,4.0
Chye Sim,Leafy Green,42,28/11/2024,3.5
Mizuna,Leafy Green,22,28/11/2024,3.8
Mizuna,Leafy Green,23,29/11/2024,3.8
Green Emerald Lettuce,Leafy Green,34,29/11/2024,4.0
Ruby Red Lettuce,Leafy Green,27,29/11/2024,4.0
Chye Sim,Leafy Green,40,29/11/2024,3.5
Basil,Herb,10,30/11/2024,2.5
Mint,Herb,8,30/11/2024,2.5
Chye Sim,Leafy Green,58,1/12/2024,3.5
Ruby Red Lettuce,Leafy Green,30,1/12/2024,4.0
Mizuna,Leafy Green,20,2/12/2024,3.8
Green Emerald Lettuce,Leafy Green,42,3/12/2024,4.0
Mint,Herb,8,3/12/2024,2.5
Basil,Herb,9,4/12/2024,2.5
Mizuna,Leafy Green,29,4/12/2024,3.8
Green Emerald Lettuce,Leafy Green,35,5/12/2024,4.0
Ruby Red Lettuce,Leafy Green,36,5/12/2024,4.0
Chye Sim,Leafy Green,41,6/12/2024,3.5
Basil,Herb,11,7/12/2024,2.5
Mizuna,Leafy Green,25,7/12/2024,3.8
Chye Sim,Leafy Green,35,7/12/2024,3.5
Green Emerald Lettuce,Leafy Green,47,8/12/2024,4.0
Mint,Herb,7,8/12/2024,2.5
Ruby Red Lettuce,Leafy Green,29,9/12/2024,4.0
Mizuna,Leafy Green,23,10/12/2024,3.8
Basil,Herb,10,10/12/2024,2.5
Chye Sim,Leafy Green,49,10/12/2024,3.5
Green Emerald Lettuce,Leafy Green,52,11/12/2024,4.0
Ruby Red Lettuce,Leafy Green,26,12/12/2024,4.0
Mint,Herb,9,12/12/2024,2.5
Ruby Red Lettuce,Leafy Green,32,13/12/2024,4.0
Basil,Herb,7,13/12/2024,2.5
Mint,Herb,9,15/12/2024,2.5
Mizuna,Leafy Green,22,15/12/2024,3.8
Green Emerald Lettuce,Leafy Green,42,15/12/2024,4.0
Chye Sim,Leafy Green,45,15/12/2024,3.5
Ruby Red Lettuce,Leafy Green,34,16/12/2024,4.0
Chye Sim,Leafy Green,52,16/12/2024,3.5
Green Emerald Lettuce,Leafy Green,31,17/12/2024,4.0
Mizuna,Leafy Green,25,17/12/2024,3.8
Mint,Herb,9,17/12/2024,2.5
Basil,Herb,14,18/12/2024,2.5
Green Emerald Lettuce,Leafy Green,38,18/12/2024,4.0
Chye Sim,Leafy Green,54,18/12/2024,3.5
Mizuna,Leafy Green,10,19/12/2024,3.8
Ruby Red Lettuce,Leafy Green,20,19/12/2024,4.0
Mizuna,Leafy Green,23,20/12/2024,3.8
Chye Sim,Leafy Green,37,20/12/2024,3.5
Ruby Red Lettuce,Leafy Green,35,21/12/2024,4.0
Green Emerald Lettuce,Leafy Green,49,21/12/2024,4.0
Mint,Herb,9,21/12/2024,2.5
Basil,Herb,14,22/12/2024,2.5
Ruby Red Lettuce,Leafy Green,44,22/12/2024,4.0
Chye Sim,Leafy Green,78,22/12/2024,3.5
Mizuna,Leafy Green,29,22/12/2024,3.8
Green Emerald Lettuce,Leafy Green,49,23/12/2024,4.0
Ruby Red Lettuce,Leafy Green,24,24/12/2024,4.0
Green Emerald Lettuce,Leafy Green,39,24/12/2024,4.0
Chye Sim,Leafy Green,28,25/12/2024,3.5
Mizuna,Leafy Green,11,25/12/2024,3.8
Ruby Red Lettuce,Leafy Green,32,26/12/2024,4.0
Mizuna,Leafy Green,29,27/12/2024,3.8
Mint,Herb,9,27/12/2024,2.5
Chye Sim,Leafy Green,47,27/12/2024,3.5
Green Emerald Lettuce,Leafy Green,41,27/12/2024,4.0
Chye Sim,Leafy Green,37,28/12/2024,3.5
Green Emerald Lettuce,Leafy Green,38,28/12/2024,4.0
Mizuna,Leafy Green,23,28/12/2024,3.8
Ruby Red Lettuce,Leafy Green,36,28/12/2024,4.0
Basil,Herb,9,28/12/2024,2.5
Mint,Herb,7,29/12/2024,2.5
Green Emerald Lettuce,Leafy Green,46,30/12/2024,4.0
Basil,Herb,8,31/12/2024,2.5
Chye Sim,Leafy Green,51,31/12/2024,3.5
Mizuna,Leafy Green,25,31/12/2024,3.8
Ruby Red Lettuce,Leafy Green,25,31/12/2024,4.0
